customer_id,customer_age,customer_gender,customer_location,customer_membership,customer_engagement_score,order_id,order_date,order_value,order_frequency,payment_method,discount_applied,return_status,product_id,product_category,product_price,product_rating,inventory_status,source,recommendation_score
CUST00968,28,Female,Hyderabad,Silver,94,ORD000968,2025-08-25,3482.58,6,Credit Card,46,No,PROD00968,Accessories,3689.08,4.9,Out of Stock,Email Marketing,8
CUST00969,25,Female,Chennai,Silver,6,ORD000969,2025-08-26,321.67,8,UPI,45,No,PROD00969,Groceries,16846.16,3.4,In Stock,Word of Mouth,8
CUST00970,43,Male,Kolkata,Regular,56,ORD000970,2025-08-27,3512.23,4,UPI,10,No,PROD00970,Accessories,319.47,2.6,Out of Stock,Email Marketing,5
CUST00971,62,Male,Chennai,Gold,4,ORD000971,2025-08-28,1717.29,2,Credit Card,7,No,PROD00971,Electronics,6311.35,3.6,In Stock,Word of Mouth,5
CUST00972,61,Male,Bangalore,Silver,93,ORD000972,2025-08-29,467.56,2,Net Banking,3,Yes,PROD00972,Groceries,350.64,2.6,Out of Stock,Social Media,10
CUST00973,22,Male,Kolkata,Regular,23,ORD000973,2025-08-30,3127.1,9,Wallet,26,No,PROD00973,Accessories,2010.54,4.3,In Stock,Social Media,3
CUST00974,23,Female,Hyderabad,Gold,6,ORD000974,2025-08-31,1355.86,1,Wallet,43,No,PROD00974,Electronics,6012.21,3.3,In Stock,Google Ads,7
CUST00975,43,Male,Delhi,Regular,32,ORD000975,2025-09-01,2056.67,7,UPI,39,No,PROD00975,Accessories,1180.0,1.2,Out of Stock,Social Media,6
CUST00976,21,Other,Chennai,Platinum,18,ORD000976,2025-09-02,586.79,3,Wallet,37,Yes,PROD00976,Clothing,11972.95,1.7,Out of Stock,Word of Mouth,1
CUST00977,36,Female,Bangalore,Silver,15,ORD000977,2025-09-03,906.38,3,Wallet,46,No,PROD00977,Accessories,1828.57,4.5,In Stock,Google Ads,4
CUST00978,37,Female,Hyderabad,Regular,40,ORD000978,2025-09-04,1630.29,2,Credit Card,29,No,PROD00978,Accessories,14064.1,3.3,In Stock,Google Ads,6
CUST00979,50,Male,Pune,Silver,96,ORD000979,2025-09-05,630.85,6,UPI,43,No,PROD00979,Clothing,1147.58,4.8,In Stock,Social Media,6
CUST00980,37,Female,Pune,Silver,73,ORD000980,2025-09-06,4571.97,2,Net Banking,47,No,PROD00980,Groceries,1280.25,1.3,Out of Stock,Email Marketing,3
CUST00981,29,Female,Hyderabad,Silver,74,ORD000981,2025-09-07,229.03,4,UPI,47,No,PROD00981,Clothing,6175.99,2.2,In Stock,Social Media,6
CUST00982,64,Female,Hyderabad,Platinum,84,ORD000982,2025-09-08,2522.53,9,Credit Card,26,No,PROD00982,Groceries,17941.77,1.8,In Stock,Social Media,10
CUST00983,18,Female,Hyderabad,Silver,6,ORD000983,2025-09-09,791.59,9,Wallet,20,No,PROD00983,Clothing,12863.73,3.2,In Stock,Google Ads,6
CUST00984,43,Female,Kolkata,Silver,63,ORD000984,2025-09-10,1676.86,6,Net Banking,19,No,PROD00984,Accessories,15425.61,2.5,In Stock,Social Media,9
CUST00985,31,Male,Hyderabad,Gold,67,ORD000985,2025-09-11,4645.09,4,UPI,3,No,PROD00985,Accessories,2916.89,1.6,In Stock,Word of Mouth,9
CUST00986,55,Female,Chennai,Silver,11,ORD000986,2025-09-12,976.13,7,Wallet,10,No,PROD00986,Groceries,16699.1,3.6,In Stock,Google Ads,2
CUST00987,54,Male,Bangalore,Regular,43,ORD000987,2025-09-13,4836.0,1,UPI,12,Yes,PROD00987,Groceries,262.11,3.1,In Stock,Social Media,4
CUST00988,28,Male,Kolkata,Gold,17,ORD000988,2025-09-14,1187.81,4,Net Banking,8,No,PROD00988,Electronics,4339.84,2.1,In Stock,Email Marketing,9
CUST00989,53,Male,Hyderabad,Regular,96,ORD000989,2025-09-15,3759.52,5,UPI,3,No,PROD00989,Electronics,12360.24,2.9,In Stock,Word of Mouth,4
CUST00990,30,Male,Mumbai,Silver,4,ORD000990,2025-09-16,2824.05,8,UPI,11,Yes,PROD00990,Accessories,7567.4,4.0,In Stock,Email Marketing,8
CUST00991,60,Male,Mumbai,Gold,63,ORD000991,2025-09-17,4445.5,2,UPI,8,No,PROD00991,Accessories,19685.45,1.8,In Stock,Word of Mouth,10
CUST00992,20,Male,Bangalore,Silver,68,ORD000992,2025-09-18,2859.17,5,Wallet,12,No,PROD00992,Electronics,703.75,2.2,In Stock,Email Marketing,3
CUST00993,50,Other,Pune,Silver,81,ORD000993,2025-09-19,2765.88,6,Net Banking,47,No,PROD00993,Electronics,19972.1,2.4,In Stock,Social Media,3
CUST00994,23,Female,Delhi,Silver,41,ORD000994,2025-09-20,1138.2,5,Net Banking,25,Yes,PROD00994,Groceries,12510.19,4.0,In Stock,Word of Mouth,9
CUST00995,27,Other,Delhi,Regular,83,ORD000995,2025-09-21,997.9,9,Wallet,37,No,PROD00995,Clothing,11218.27,4.4,In Stock,Google Ads,10
CUST00996,22,Male,Pune,Gold,5,ORD000996,2025-09-22,4599.15,1,Wallet,41,Yes,PROD00996,Groceries,1284.3,2.5,In Stock,Google Ads,8
CUST00997,40,Male,Kolkata,Regular,32,ORD000997,2025-09-23,1773.62,3,Wallet,12,Yes,PROD00997,Electronics,5539.24,2.2,In Stock,Email Marketing,1
CUST00998,27,Female,Kolkata,Regular,86,ORD000998,2025-09-24,1985.99,2,Credit Card,38,No,PROD00998,Accessories,18500.79,4.6,In Stock,Email Marketing,10
CUST00999,61,Male,Kolkata,Regular,70,ORD000999,2025-09-25,3847.15,3,UPI,27,No,PROD00999,Electronics,7149.5,5.0,Out of Stock,Email Marketing,2
CUST01000,19,Male,Delhi,Silver,35,ORD001000,2025-09-26,1826.35,9,UPI,18,No,PROD01000,Accessories,13266.9,3.7,In Stock,Word of Mouth,3
